,Name,smiles,aqsoldb_A
1940,"6,6',6''-(1,3,5-triazine-2,4,6-triyltriimino)trihexanoic acid",OC(=O)CCCCCNc1nc(NCCCCCC(O)=O)nc(NCCCCCC(O)=O)n1,-6.3920069757
2529,dimethyl methylphosphonate,CO[P](C)(=O)OC,-0.0936877841
552,1-chloro-2-(chloromethyl)benzene,ClCc1ccccc1Cl,-3.2069094899
222,"1,1'-oxybis(3-methylbutane)",CC(C)CCOCCC(C)C,-3.7601070667
1096,2-chloro-6-(trichloromethyl)pyridine,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.6759285737
2645,formaldehyde; 2-(2-hydroxyethylamino)ethanol; 2-methyloxirane; 2-nonylphenol,CCCCCCCCCc1ccccc1O,-1.4630694907
8,(13Z)-N-octadecyldocos-13-enamide,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,-7.42142442085
2117,N-(1-benzylpiperidin-4-yl)-N-phenylpropanamide,CCC(=O)N(C1CCN(CC1)Cc2ccccc2)c3ccccc3,-3.4150433898
316,"1,2-dimethyl-3-nitrobenzene",Cc1cccc(c1C)[N+]([O-])=O,-3.0573126879999997
427,"1,4-dioxane",C1COCCO1,1.0549945152
1402,"3,4-dimethoxybenzaldehyde",COc1ccc(C=O)cc1OC,-1.0469741622
105,(2S)-2-amino-4-methylpentanoic acid,CC(C)CC(N)C(O)=O,-0.7561232369
1454,"3-(2H-1,3-benzodioxol-5-yl)-2-methylpropanal",CC(Cc1ccc2OCOc2c1)C=O,-2.3134381403
142,(3Z)-hex-3-en-1-ol,CC\C=C/CCO,-0.7504980733
121,"(2Z)-but-2-ene-1,4-diol",OC\C=C/CO,0.8466851642
2412,"butyl 4,4-bis(tert-butylperoxy)pentanoate",CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-5.1898813447
2916,"propane-2,2-diylbis(4,1-phenyleneoxyethane-2,1-diyl) diacetate",CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,-8.0585030279
1189,2-hydroxybutanedioic acid,OC(CC(O)=O)C(O)=O,0.6832490261
2815,"octadec-9-enoic acid - N-(2-aminoethyl)ethane-1,2-diamine (1:1)",CCCCCCCC\C=C/CCCCCCCC(O)=O,-4.595468025375
2647,furan,o1cccc1,-0.83298765
1437,"3,7-dimethylocta-2,6-dien-1-ol",CC(C)=CCC\C(C)=C/CO,-2.3023072794
115,"(2S,4R)-1-acetyl-4-hydroxypyrrolidine-2-carboxylic acid",CC(=O)N1C[C@@H](O)C[C@H]1C([O-])=O,0.3449927217
1476,"3-(aminomethyl)-3,5,5-trimethylcyclohexan-1-ol",CC1(C)CC(O)CC(C)(CN)C1,0.488999371
1591,3-methylbutan-1-ol,CC(C)CCO,-0.5187110553
2937,tempone,CC1(C)CC(=O)CC(C)(C)N1[O],0.1034125496
2848,oxetan-2-one,O=C1CCO1,0.7104893861
3000,trimethoxymethane,COC(OC)OC,-1.0258013338
1675,"4-(3,4,5,6-tetramethyloctan-2-yl)phenol",CCC(C)C(C)C(C)CCc1ccc(O)cc1,-5.1824053879
1880,5-Ethyl-2-methylpyridine,CCc1ccc(C)nc1,-1.0042604536
672,"2,2',2''-nitrilotriacetonitrile",N#CCN(CC#N)CC#N,-1.6475578342
2891,prop-1-ene,CC=C,-2.323056056
1709,"4-[(3S)-3-ethenyl-3,7-dimethylocta-1,6-dienyl]phenol",CC(C)=CCC[C@@](C)(C=C)\C=C\c1ccc(O)cc1,-6.3370173812
591,1-methoxy-2-(2-methoxyethoxy)ethane,COCCOCCOC,0.8454562496
1655,"4,7-dichloroquinoline",Clc1ccc2c(Cl)ccnc2c1,-2.8026246384
888,2-(4-chloro-2-fluorophenyl)acetonitrile,Fc1cc(Cl)ccc1CC#N,-2.5939062498
1837,4-methylpentan-2-one,CC(C)CC(C)=O,-0.8514795392
1436,"3,7-dimethylocta-1,6-diene",CC(CCC=C(C)C)C=C,-5.9645864462
1936,"6,10,14-trimethylpentadecan-2-one",CC(C)CCCC(C)CCCC(C)CCCC(C)=O,-5.4746775177
213,"1,1',1''-methanetriyltris(4-isocyanatobenzene)",O=C=Nc1ccc(cc1)C(c2ccc(cc2)N=C=O)c3ccc(cc3)N=C=O,-6.5650965952
778,"2,4,6-trimethylcyclohex-3-ene-1-carbaldehyde",CC1CC(=CC(C)C1C=O)C,-1.8440637235
1748,4-acetylmorpholine,CC(=O)N1CCOCC1,0.8888753261
800,"2,4-ditert-butyl-6-(3,5-ditert-butyl-2-hydroxyphenyl)phenol",CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,-7.7513254317
2720,methoxycyclopentane,COC1CCCC1,-0.9037886388
2481,di(phenyl)methanimine,N=C(c1ccccc1)c2ccccc2,-2.7811280063
2889,"pregn-4-ene-3,20-dione",CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.508128022
3032,undec-10-enoic acid,OC(=O)CCCCCCCCC=C,-3.6166463561
2710,methanamine,CN,1.3686434782
2760,"methyl 4-[(2,5-dichlorophenyl)carbamoyl]-2-nitrobenzoate",COC(=O)c1ccc(cc1[N+]([O-])=O)C(=O)Nc2cc(Cl)ccc2Cl,-5.965154646
273,"1,2,3-propanetriyl triisooctadecanoate",CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,-8.4587601408
71,(2E)-but-2-enoic acid,C/C=C/C(O)=O,0.0381751458
1873,"5,9-diethylhexadecane; anthracene; icosane",CCCCCCCCCCCCCCCCCCCC,-5.67187384655
1087,"2-butyl-2-ethylpropane-1,3-diol",CCCCC(CC)(CO)CO,-1.2603343364
394,"1,4-bis(butylamino)-9,10-dihydroanthracene-9,10-dione",CCCCNc1ccc(NCCCC)c2C(=O)c3ccccc3C(=O)c12,-7.9318570783
583,1-ethynylcyclohexanol,OC1(CCCCC1)C#C,-0.7048960629
2053,Doramectin,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)OC2[C@H](C)O[C@H](C[C@@H]2OC)OC3[C@@H](C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O[C@H]6C[C@@H](C\C=C3/C)O[C@@]7(C6)O[C@@H]([C@@H](C)C=C7)C8CCCCC8)[C@]45O)C,-7.5558815137
2058,Fluocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,-3.2037371554
500,1-(vinyloxy)octadecane,CCCCCCCCCCCCCCCCCCOC=C,-7.58776276805
2071,L-prolinamide,NC(=O)[C@@H]1CCC[NH2+]1,0.7853597575
2262,Violanthrone,O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,-5.5133127462
3033,undec-3-ene,CCCCCCC\C=C\CC,-5.1487668591
2789,naphthalen-1-ol,Oc1cccc2ccccc12,-2.0596942590666667
1543,3-chloro-4-methylaniline,Cc1ccc(N)cc1Cl,-1.7404733791
1259,2-methylheptadecanoic acid,CCCCCCCCCCCCCCCCCC(O)=O,-6.073846604
2692,hydroxy(phenyl)acetic acid,O[C@@H](C(O)=O)c1ccccc1,-0.1416667622
2390,bromobenzene,Brc1ccccc1,-2.56358382045
205,(methyldisulfanyl)methane,CSSC,-1.5427055796
733,"2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane",CC1(C)C2CCC(C2)C1=C,-4.49129469845
2298,acetylene,C#C,-1.3364263766
526,1-[2-dimethylamino-1-(4-methoxyphenyl)ethyl]cyclohexan-1-ol,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,-0.06794785040000001
2483,"diallyl oxydiethane-2,1-diyl biscarbonate",C=CCOC(=O)OCCOCCOC(=O)OCC=C,-2.0652647201
898,2-(4-{2-[4-(oxiran-2-ylmethoxy)phenyl]propan-2-yl}phenoxymethyl)oxirane,CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3,-4.846235671
377,"1,3-diphenylpropane-1,3-dione",O=C(CC(=O)c1ccccc1)c2ccccc2,-5.657902962
1808,4-methanesulfonyl-1-methyl-2-nitrobenzene,Cc1ccc(cc1[N+]([O-])=O)[S](C)(=O)=O,-2.7647010816
2730,methyl 2-(3-oxo-2-pentylcyclopentyl)acetate,CCCCCC1C(CCC1=O)CC(=O)OC,-2.6007778818
1588,3-methylbut-2-en-1-yl acetate,CC(=O)OCC=C(C)C,-1.4743213171
386,"1,4,7,10-tetrazacyclododecane",C1CNCCNCCNCCN1,-0.0342940541
198,(dichloromethyl)benzene,ClC(Cl)c1ccccc1,-4.1576914672
1050,"2-amino-4,6-dinitrophenol",Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.15299121
590,1-isocyanato-4-(4-isocyanato-3-methylphenyl)-2-methylbenzene,Cc1cc(ccc1N=C=O)c2ccc(N=C=O)c(C)c2,-2.308127519
519,1-[(E)-2-(4-methoxy-2-nitrophenyl)diazen-1-yl]naphthalen-2-ol,COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,-7.9911025111
2162,"N-(6-amino-1,3-dimethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl)formamide",CN1C(=C(NC=O)C(=O)N(C)C1=O)N,-1.1831208546
2080,"N,2,3-trimethyl-2-(propan-2-yl)butanamide",CNC(=O)C(C)(C(C)C)C(C)C,-1.3948677058
429,"1,4-xylene",Cc1ccc(C)cc1,-2.811543236366667
1083,2-bromobutane,CCC(C)Br,-3.1114780979
207,(methylsulfanyl)ethane,CCSC,-1.0569732819
491,1-(ethenyloxy)butane,CCCCOC=C,-2.1003718285
2377,bis(amino(imino)methanaminium) carbonate,NC(N)=N,0.3975348562
2963,"tetrakis(1,2,2,6,6-pentamethylpiperidin-4-yl) butane-1,2,3,4-tetracarboxylate",CN1C(C)(C)CC(CC1(C)C)OC(=O)CC(C(CC(=O)OC2CC(C)(C)N(C)C(C)(C)C2)C(=O)OC3CC(C)(C)N(C)C(C)(C)C3)C(=O)OC4CC(C)(C)N(C)C(C)(C)C4,-4.672731896
792,"2,4-dihydro-1H-3,1-benzoxazine-2,4-dione",O=C1Nc2ccccc2C(=O)O1,-2.735417906
2921,propyl acetate,CCCOC(C)=O,-0.7231882294666666
1186,2-hydroxyacetic acid,OCC(O)=O,0.5960163257
1185,2-hydroxy-5-sulfobenzoic acid,OC(=O)c1cc(ccc1O)[S](O)(=O)=O,0.6554902722
1844,4-phenylbut-3-en-2-one,CC(=O)\C=C\c1ccccc1,-2.050971343
1410,"3,5,5-trimethylhexyl acetate",CC(CCOC(C)=O)CC(C)(C)C,-3.9891678317
2271,"[(2S,4R)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methanol",OC[C@@H]1CO[C@](Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-2.9059550684
83,(2R)-2-[4-[5-(trifluoromethyl)pyridin-2-yl]oxyphenoxy]propanoic acid,C[C@@H](Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)C(O)=O,-2.10930392435
2410,butyl 2-hydroxyacetate,CCCCOC(=O)CO,-0.4583389122
2597,ethyl 2-chloro-3-oxobutanoate,CCOC(=O)C(Cl)C(C)=O,-0.9667438808000001
20,"(1R-(1alpha,2beta,4beta,6alpha))-2,2,7-Trimethyl-3-oxatricyclo(4.1.1.02,4)octane",CC1(C)[C@H]2C[C@@H]3O[C@]3(C)[C@@H]1C2,-2.5936884915
1448,"3-(2,3-dihydroxypropoxy)propane-1,2-diol",OCC(O)COCC(O)CO,0.7794395395
1744,4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methylpyridine-2-carboxamide,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-6.6672950838
2025,Benzo[cd]indol-2(1H)-one,O=C1Nc2cccc3cccc1c23,-3.2547670983
2741,methyl 2-cyanoacetate,COC(=O)CC#N,0.0747510173
2024,"Benzenamine, N-phenyl-, styrenated",CC(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)c4ccccc4)cc2,-5.9641687617
973,"2-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]butanedioic acid",OC(=O)CC(C[P]1(=O)Oc2ccccc2c3ccccc13)C(O)=O,-2.8135095056
2840,octyl (2R)-2-(4-chloro-2-methylphenoxy)propanoate,CCCCCCCCOC(=O)[C@@H](C)Oc1ccc(Cl)cc1C,-6.5143670911
883,"2-(3,8-dimethyl-1,2,3,4,5,6,7,8-octahydroazulen-5-yl)propan-2-yl acetate",CC1CCC(CC2=C1CCC2C)C(C)(C)OC(C)=O,-5.0226025122
1098,2-chloroacetic acid,OC(=O)CCl,1.0245819788
156,(4-nonylphenoxy)acetic acid,CCCCCCCCCc1ccc(OCC(O)=O)cc1,-3.8425967597
2973,thymidine,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,-0.7420620877
886,"2-(4-aminophenyl)-6-methyl-1,3-benzothiazole-7-sulfonic acid",Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)cc3,-4.3324994616
3052,{4-[(4-methylphenyl)sulfanyl]phenyl}(phenyl)methanone,Cc1ccc(Sc2ccc(cc2)C(=O)c3ccccc3)cc1,-7.6154082599
1670,4-(2-phenylpropan-2-yl)-N-[4-(2-phenylpropan-2-yl)phenyl]aniline,CC(C)(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)(C)c4ccccc4)cc2,-7.7820070821
2522,dimethoxymethane,COCOC,0.6371578185
2578,"ethenyl 2,2-dimethyloctanoate",CC(C)(C)CCCCCC(=O)OC=C,-4.5813325109
2580,ethenyl acetate,CC(=O)OC=C,-0.6339227122
1910,"5-methyl-1H-1,2,3-benzotriazole",Cc1cccc2n[nH]nc12,-1.5169635388
1904,5-hydroxyisophthalic acid,OC(=O)c1cc(O)cc(c1)C(O)=O,-2.005111367
2696,imidazolidine-2-thione,S=C1NCCN1,-0.5715388236
458,"1-(2,6-dimethylphenoxy)acetone",CC(=O)COc1c(C)cccc1C,-1.9185447839
1979,"7,18-dimethyl-7,18-diazaheptacyclo[14.6.2.2Â²,?.0Â³,Â¹Â².0?,?.0Â¹Â³,Â²Â³.0Â²?,Â²?]hexacosa-1(22),2,4,9,11,13(23),14,16(24),20,25-decaene-6,8,17,19-tetrone",CN1C(=O)c2ccc3c4ccc5C(=O)N(C)C(=O)c6ccc(c7ccc(C1=O)c2c37)c4c56,-7.6009036371
78,"(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-1-benzopyran-6-ol; (2R)-2,5,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-1-benzopyran-6-ol; (2R)-2,7,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-1-benzopyran-6-ol; (2R)-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-1-benzopyran-6-ol",CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2cc(O)c(C)c(C)c2O1,-8.5058697258
2965,tetramethylazanium 2-carboxybenzoate,C[N+](C)(C)C,0.6211099353
1056,2-amino-5-chloro-4-methylbenzene-1-sulfonic acid,Cc1cc(N)c(cc1Cl)[S](O)(=O)=O,-2.3456971252
906,2-(benzoyloxy)ethyl benzoate,O=C(OCCOC(=O)c1ccccc1)c2ccccc2,-5.0700925015
1641,"4,4'-cyclohexane-1,1-diylbis(2-methylphenol)",Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,-5.3715223063
2988,tridecanedioic acid,OC(=O)CCCCCCCCCCCC(O)=O,-4.3815125302
2744,methyl 2-methylprop-2-enoate,COC(=O)C(C)=C,-0.7685568558
380,"1,3-divinylimidazolidin-2-one",C=CN1CCN(C=C)C1=O,-1.1558864442
947,"2-Chloro-1,1-difluoroethane",FC(F)CCl,-0.9229632085
1793,4-fluoroaniline,Nc1ccc(F)cc1,-0.5272743845
3022,tris(2-methylpropyl) phosphate,CC(C)CO[P](=O)(OCC(C)C)OCC(C)C,-3.00629090975
715,"2,2-bis(bromomethyl)propane-1,3-diol",OCC(CO)(CBr)CBr,-1.1304017512
2371,bis(4-hydroxy-N-methylanilinium) sulfate,CNc1ccc(O)cc1,-0.73158085575
686,"2,2'-oxydiethanamine",NCCOCCN,0.9823282162
2997,"trimethoxy(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane",CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,-2.8923562141
1293,2-methylpropyl acetate,CC(C)COC(C)=O,-1.3168685763
305,"1,2-dichloro-5,12-dihydroquino[2,3-b]acridine-7,14-dione",Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl,-7.0666256459
209,"(octahydro-4,7-methano-1H-indenediyl)bis(methylene) diacrylate",C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,-4.4930858187
1559,"3-hydroxy-4-[(E)-2-[2-methoxy-5-methyl-4-(methylsulfamoyl)phenyl]diazen-1-yl]-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)naphthalene-2-carboxamide",CN[S](=O)(=O)c1cc(OC)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)cc1C,-8.2171679788
2260,Vat green 1,COc1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9cc(OC)c(c1c5c24)c6c79,-5.5991706951
3029,tris[4-(diethylamino)phenyl]methylium acetate,CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3)N(CC)CC,-0.1395608979
2808,oct-7-enal,C=CCCCCCC=O,-1.9972521926
885,"2-(4,5-diamino-1H-pyrazol-1-yl)ethan-1-ol; sulfuric acid",Nc1cnn(CCO)c1N,0.44354322329999996
1711,"4-[(4-amino-3,5-diethylphenyl)methyl]-2,6-diethylaniline",CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,-5.8485879471
917,2-(chloromethyl)oxirane; 4-[2-(4-hydroxyphenyl)propan-2-yl]phenol; 2-methylprop-2-enoic acid,CC(=C)C(O)=O,-5.229282852
1746,4-[[2-methoxy-4-[(4-nitrophenyl)azo]phenyl]azo]phenol,COc1cc(ccc1NN=C2C=CC(=O)C=C2)N=Nc3ccc(cc3)[N+]([O-])=O,-6.9639720065
1740,4-[2-(4-hydroxycyclohexyl)propan-2-yl]cyclohexan-1-ol,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,-3.0976097488
191,"(Z)-N-(1,3-dihydroxyoctadecan-2-yl)octadec-9-enamide",CCCCCCCCCCCCCCCC(O)C(CO)NC(=O)CCCCCCC\C=C/CCCCCCCC,-6.4517618811
1830,4-methylbenzene-1-sulfonamide,Cc1ccc(cc1)[S](N)(=O)=O,-1.7421953353
2484,diaminotoluene,Cc1cc(N)ccc1N,-0.4308794505
1265,2-methyloctane-2-thiol,CCCCCCC(C)(C)S,-4.087072830425
483,"1-(5,5-dimethylcyclohex-1-en-1-yl)pent-4-en-1-one",CC1(C)CCC=C(C1)C(=O)CCC=C,-3.5342474855
915,2-(chloromethyl)oxirane; 4-[2-(4-hydroxyphenyl)propan-2-yl]phenol,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-5.0291347649
2646,formamide,NC=O,1.3463919758
277,"1,2,3-triethyl 2-hydroxypropane-1,2,3-tricarboxylate",CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,-0.6771811746
988,2-[(E)-2-(4-chloro-2-nitrophenyl)diazen-1-yl]-N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccccc1NC(=O)C(N=Nc2ccc(Cl)cc2[N+]([O-])=O)C(C)=O,-7.3063783536
2752,"methyl 3-amino-5,6-dichloropyrazine-2-carboxylate",COC(=O)c1nc(Cl)c(Cl)nc1N,-4.5395814831
2883,phenylphosphonic acid,O[P](O)(=O)c1ccccc1,-1.0901352110666667
1706,4-[(2-methylprop-2-enoyl)oxy]butyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,-2.969024542
571,1-cyanoprop-2-en-1-yl acetate,CC(=O)OC(C=C)C#N,-0.8986939452
1435,"3,7-dimethylocta-1,6-dien-3-yl acetate",CC(C)=CCCC(C)(OC(C)=O)C=C,-3.8157769203
993,"2-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzoic acid",CC(=O)C(N=Nc1ccccc1C(O)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.3309014707
1474,"3-(Diethylamino)-7-oxo-7H-(1)benzopyrano(3',2':3,4)pyrido(1,2-a)benzimidazole-6-carbonitrile",CCN(CC)c1ccc2C=C3C(=C(C#N)C(=O)n4c5ccccc5nc34)Oc2c1,-7.2023327624
2115,"N-(1,3-benzothiazol-2-ylsulfanyl)cyclohexanamine",C1CCC(CC1)NSc2sc3ccccc3n2,-5.9000918393
585,1-hydroxy-1-phenylacetone,CC(=O)C(O)c1ccccc1,-1.1766034244
1650,"4,6-di(phenyl)-5H-1,3,5-triazin-2-one",O=C1N=C(NC(=N1)c2ccccc2)c3ccccc3,-5.4935852535
3047,{2-[(2-methylprop-2-enoyl)oxy]ethoxy}phosphonic acid,CC(=C)C(=O)OCCO,-0.9602557176
1349,"2-tert-butylbenzene-1,4-diol",CC(C)(C)c1cc(O)ccc1O,-1.220683278
1007,2-[-N-(2-cyanoethyl)-4-[(p-nitrophenyl)azo]anilino]ethyl benzoate,[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(cc2)N(CCOC(=O)c3ccccc3)CCC#N,-7.1697361359
674,"2,2'-(1,3-phenylene)dipropan-2-ol",CC(C)(O)c1cccc(c1)C(C)(C)O,-1.8302930169
2601,ethyl 2-cyclohexylpropanoate,CCOC(=O)C(C)C1CCCCC1,-3.3274567494
855,2-(2-butoxyethoxy)ethyl 2-methylprop-2-enoate,CCCCOCCOCCOC(=O)C(C)=C,-1.9850050111500002
447,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",CC1(C)C2CCC1(C)C(=O)C2,-1.9957615899
2028,"Bisbenzimidazo[2,1-b:1',2'-j]benzo[lmn][3,8]phenanthroline-6,9-dione",O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58,-5.6330558482
1747,4-acetamidobenzene-1-sulfonyl chloride,CC(=O)Nc1ccc(cc1)[S](Cl)(=O)=O,-2.3330414647
2836,octan-3-one,CCCCCC(=O)CC,-2.297034556
2299,"acid D,L-aspart",NC(CC(O)=O)C(O)=O,-1.2293181874
2723,methyl (2E)-2-methoxyimino-2-[2-[(2-methylphenoxy)methyl]phenyl]acetate,CO\N=C(C(=O)OC)/c1ccccc1COc2ccccc2C,-3.5369924646
2426,carbamimidoylsulfinic acid,NC(=N)[S](O)=O,-0.5567928158
1797,"4-hydroxy-2,2,6,6-tetramethylpiperidinoxyl",CC1(C)CC(O)CC(C)(C)N1[O],0.5627035438
2719,methoxybenzene,COc1ccccc1,-1.8009902548
1247,"2-methylbuta-1,3-diene",CC(=C)C=C,-2.0257332357
294,"1,2-bis(2-propylheptyl) benzene-1,2-dicarboxylate",CCCCCC(CCC)COC(=O)c1ccccc1C(=O)OCC(CCC)CCCCC,-9.6499887292
588,1-hydroxypropan-2-yl 2-methylprop-2-enoate 2-hydroxypropyl 2-methylprop-2-enoate,CC(CO)OC(=O)C(C)=C,-0.0449315461
1281,2-methylpropan-2-amine,CC(C)(C)N,1.1358509819
2858,"oxolane-2,5-dione",O=C1CCC(=O)O1,-0.2016662739
2148,"N-(4-chloro-2,5-dimethoxyphenyl)-2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-chloro-2,5-dimethoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxobutanamide",COc1cc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4cc(OC)c(Cl)cc4OC)c(Cl)c3)C(C)=O)c(OC)cc1Cl,-8.0045326037
2215,"N-{5-[bis(prop-2-en-1-yl)amino]-2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-4-methoxyphenyl}acetamide",COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-7.0093328393
1818,"4-methyl-2,6-bis[(4-methylphenyl)amino]-5-{2-[2-(trifluoromethyl)phenyl]diazen-1-yl}pyridine-3-carbonitrile",Cc1ccc(Nc2nc(Nc3ccc(C)cc3)c(C#N)c(C)c2N=Nc4ccccc4C(F)(F)F)cc1,-7.7171571443
2293,[tris(isopropenyloxy)vinyl]silane,CC(=C)O[Si](OC(C)=C)(OC(C)=C)C=C,0.6452233386
1417,"3,5-dinitrobenzoic acid",OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2.2076497234
425,"1,4-dioxacycloheptadecane-5,17-dione",O=C1CCCCCCCCCCCC(=O)OCCO1,-4.3245933746
534,"1-amino-4-hydroxy-2-phenoxy-9,10-dihydroanthracene-9,10-dione",Nc1c(Oc2ccccc2)cc(O)c3C(=O)c4ccccc4C(=O)c13,-4.2192268325
1054,2-amino-5-acetamidobenzene-1-sulfonic acid,CC(=O)Nc1ccc(N)c(c1)[S](O)(=O)=O,-1.2318564393
1948,"6-Methylene-3,20-dioxopregn-4-en-17-yl acetate",CC(=O)OC1(CCC2C3CC(=C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-6.1077931611
2549,docosan-1-amine; hexadecan-1-amine; icosan-1-amine; octadecan-1-amine,CCCCCCCCCCCCCCCCCCCN,-5.8571242399
1498,"3-[(2-ethylhexanoyl)oxy]-2,2-dimethylpropyl 2-ethylhexanoate",CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-6.2863773281
132,(3-{[3-(dimethylamino)propyl]amino}propyl)dimethylamine,CN(C)CCCNCCCN(C)C,0.51212769795
1921,5-methylheptan-3-one,CCC(C)CC(=O)CC,-1.630817582
1909,"5-methyl-1,3,3a,4,7,7a-hexahydro-2-benzofuran-1,3-dione",CC1CCC2C(C1)C(=O)OC2=O,-1.2480817296
421,"1,4-dimethyl benzene-1,4-dicarboxylate",COC(=O)c1ccc(cc1)C(=O)OC,-3.6961136093
2706,isothiocyanatomethane,CN=C=S,-0.9737191353500001
2077,"N',N'''''-hexane-1,6-diylbis[N-(4-chlorophenyl)(imidodicarbonimidic diamide)]",NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,-2.8005950876
1835,4-methylpent-3-en-2-one,CC(C)=CC(C)=O,-0.560826234
1368,2-{[3-(trifluoromethyl)phenyl]amino}benzoic acid,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-4.4905023964
556,1-chloro-2-methylbenzene,Cc1ccccc1Cl,-2.4302878188
