,Name,SMILES,Solubility
1618,3-pentyloxan-4-yl acetate,CCCCCC1COCCC1OC(C)=O,-2.9987958883
1619,3-phenylbutanal,CC(CC=O)c1ccccc1,-1.86983286
1620,3-phenylprop-2-en-1-yl acetate,CC(=O)OC\C=C\c1ccccc1,-2.77161153545
1621,3-phenylpropan-1-ol,OCCCc1ccccc1,-1.2421190549
1622,3-phenylpropanoic acid,OC(=O)CCc1ccccc1,-1.4057514128
1623,3-phenylpropyl benzoate,O=C(OCCCc1ccccc1)c2ccccc2,-4.8009737888
1624,3-sulfanylpropanoic acid,OC(=O)CCS,0.754917543
1625,"3-{2-[(3Z)-5-cyano-1,4-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropyridin-3-ylidene]hydrazin-1-yl}phenyl benzenesulfonate",CN1C(=O)C(=N/Nc2cccc(O[S](=O)(=O)c3ccccc3)c2)\C(=C(C#N)C1=O)C,-8.7827162194
1626,3-{3-[(2-ethylhexyl)oxy]propyl}-1-{5-[({3-[(2-ethylhexyl)oxy]propyl}carbamoyl)amino]naphthalen-1-yl}urea,CCCCC(CC)COCCCNC(=O)Nc1cccc2c(NC(=O)NCCCOCC(CC)CCCC)cccc12,-8.0680715196
1627,"3-{6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl}propanal",CC1(C)C2CC=C(CCC=O)C1C2,-3.4657606101
1628,"3-{[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoyl]oxy}-2,2-bis({[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoyl]oxy}methyl)propyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoate",CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.0710180803
1629,"3-{[bis(2,6-dimethylphenoxy)phosphoryl]oxy}phenyl bis(2,6-dimethylphenyl) phosphate",Cc1cccc(C)c1O[P](=O)(Oc2cccc(O[P](=O)(Oc3c(C)cccc3C)Oc4c(C)cccc4C)c2)Oc5c(C)cccc5C,-6.8367531336
1630,"3a,4,7,7a-tetrahydro-1H-isoindole-1,3(2H)-dione",O=C1NC(=O)C2CC=CCC12,-1.0930914177
1631,"3a,6,6,9a-tetramethyl-dodecahydronaphtho[2,1-b]furan",CC1(C)CCCC2(C)C1CCC3(C)OCCC23,-5.0994877858
1632,"4',4'''-azobis[N-(9,10-dihydro-9,10-dioxo-1-anthryl)[1,1'-biphenyl]-4-carboxamide]",O=C(Nc1cccc2C(=O)c3ccccc3C(=O)c12)c4ccc(cc4)c5ccc(cc5)N=Nc6ccc(cc6)c7ccc(cc7)C(=O)Nc8cccc9C(=O)c%10ccccc%10C(=O)c89,-5.7164582793
1633,"4,10-dibromonaphtho[7,8,1,2,3-nopqr]tetraphene-6,12-dione",Brc1cc2C(=O)c3cccc4c(Br)cc5C(=O)c6cccc1c6c2c5c34,-7.6331990421
1634,"4,11-diamino-2-(3-methoxypropyl)-1H,2H,3H,5H,10H-naphtho[2,3-f]isoindole-1,3,5,10-tetrone",COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-7.7524590172
1635,"4,11-diamino-2-[3-(2-methoxyethoxy)propyl]-1H-naphtho[2,3-f]isoindole-1,3,5,10(2H)-tetrone",COCCOCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-8.2650486602
1636,"4,11-dichloro-5,7,12,14-tetrahydro-5,12-diazapentacene-7,14-dione",Clc1cccc2C(=O)c3cc4Nc5c(Cl)cccc5C(=O)c4cc3Nc12,-6.4573217576
1637,"4,4',4''-butane-1,1,3-triyltris(2-tert-butyl-5-methylphenol)",CC(CC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C)c3cc(c(O)cc3C)C(C)(C)C,-7.1341930505
1638,"4,4'-Isopropylidenediphenol, ethoxylated",CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,-2.657831790925
1639,"4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, esters with acrylic acid",CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-3.2949292087
1640,"4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, reaction products with fatty acids, C18-unsatd., dimers",CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-5.0946363137
1641,"4,4'-cyclohexane-1,1-diylbis(2-methylphenol)",Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,-5.3715223063
1642,"4,4'-diaminobiphenyl-2,2'-disulfonic acid",Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-2.6578343397
1643,"4,4'-disulfanediyldimorpholine",C1CN(CCO1)SSN2CCOCC2,-3.2109861570000002
1644,"4,4'-methylenebis(2,6-dimethylphenol)",Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,-3.408824851
1645,"4,4'-methylenebis(cyclohexylamine)",NC1CCC(CC1)CC2CCC(N)CC2,-1.5267207553666668
1646,"4,4,13,13-tetraethoxy-3,14-dioxa-8,9-dithia-4,13-disilahexadecane",CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,-5.6765418086
1647,"4,4,8,8-tetramethyloctahydro-4a,7-methanonaphtho[1,8a-b]oxirene",CC1(C)CCC2OC23C(C)(C)C4CCC13C4,-4.6529288002
1648,"4,5,6,7-tetrachloro-2-[2-(4,5,6,7-tetrachloro-1,3-dioxo-2,3-dihydro-1H-inden-2-yl)quinolin-8-yl]-2,3-dihydro-1H-isoindole-1,3-dione",Clc1c(Cl)c(Cl)c2C(=O)C(c3ccc4cccc(N5C(=O)c6c(Cl)c(Cl)c(Cl)c(Cl)c6C5=O)c4n3)C(=O)c2c1Cl,-7.4348827665999995
1649,"4,6,6,7,8,8-hexamethyl-1H,3H,4H,6H,7H,8H-indeno[5,6-c]pyran",CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C,-5.1358130225
1650,"4,6-di(phenyl)-5H-1,3,5-triazin-2-one",O=C1N=C(NC(=N1)c2ccccc2)c3ccccc3,-5.4935852535
1651,"4,6-dichloro-5-nitro-2-(propylsulfanyl)pyrimidine",CCCSc1nc(Cl)c(c(Cl)n1)[N+]([O-])=O,-4.3869446244
1652,"4,6-dichloropyrimidine",Clc1cc(Cl)ncn1,-1.4172531143
1653,"4,7,7-trimethylbicyclo[3.1.1]hept-3-ene",CC1=CCC2CC1C2(C)C,-3.3923388515499995
1654,"4,7-Methano-1H-indenol, 3a,4,5,6,7,7a-hexahydro-, acetate",CC(=O)OC1=CCC2C3CCC(C3)C12,-3.01204902345
1655,"4,7-dichloroquinoline",Clc1ccc2c(Cl)ccnc2c1,-2.8026246384
1656,"4,7-dimethyloct-6-en-3-one",CCC(=O)C(C)CC=C(C)C,-2.7010952437
1657,"4,8-dimethyldeca-4,9-dienal",CC(CC/C=C(C)/CCC=O)C=C,-3.7935760497
1658,"4-(1-ethoxyvinyl)-3,3,5,5-tetramethylcyclohexanone",CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,-3.6433442829
1659,4-(1-methoxy-1-methylethyl)-1-methylcyclohexene,COC(C)(C)C1CCC(=CC1)C,-3.2966135776
1660,"4-(2,3,4-trihydroxybenzoyl)phenyl 5-oxo-6-[(1E)-tetraaza-1,3-dien-1-yl]-5,8-dihydronaphthalene-1-sulfonate",Oc1ccc(c(O)c1O)C(=O)c2ccc(O[S](=O)(=O)c3cccc4C(=O)C(=CCc34)N=NN=N)cc2,-5.1052907305
1661,"4-(2,4,4-trimethylpentan-2-yl)-N-[4-(2,4,4-trimethylpentan-2-yl)phenyl]aniline",CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(cc2)C(C)(C)CC(C)(C)C)cc1,-6.5951201849
1662,"4-(2,4,4-trimethylpentan-2-yl)phenol",CC(C)(C)CC(C)(C)c1ccc(O)cc1,-4.4694622333
1663,"4-(2,6,6-trimethyl-1-cyclohex-2-enyl)pentanal",CC(CCC=O)C1C(=CCCC1(C)C)C,-5.5406318321
1664,"4-(2,6,6-trimethylcyclohex-1-en-1-yl)but-3-en-2-one",CC(=O)/C=C/C1=C(C)CCCC1(C)C,-3.10851846885
1665,"4-(2,6,6-trimethylcyclohex-1-en-1-yl)butan-2-one",CC(=O)CCC1=C(C)CCCC1(C)C,-3.6550445763
1666,4-(2-aminoethyl)phenol,NCCc1ccc(O)cc1,-1.1161078312
1667,"4-(2-hydroxyethoxy)benzene-1,3-diaminium sulfate",Nc1ccc(OCCO)c(N)c1,-0.2337041755
1668,4-(2-methylbutan-2-yl)cyclohexan-1-one,CCC(C)(C)C1CCC(=O)CC1,-2.6568927779
1669,4-(2-methylbutan-2-yl)phenol,CCC(C)(C)c1ccc(O)cc1,-2.936746489
1670,4-(2-phenylpropan-2-yl)-N-[4-(2-phenylpropan-2-yl)phenyl]aniline,CC(C)(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)(C)c4ccccc4)cc2,-7.7820070821
1671,4-(2-phenylpropan-2-yl)phenol,CC(C)(c1ccccc1)c2ccc(O)cc2,-4.0964847072
1672,"4-(2-{2-amino-4-oxo-3H,4H,7H-pyrrolo[2,3-d]pyrimidin-5-yl}ethyl)benzoic acid",NC1=Nc2[nH]cc(CCc3ccc(cc3)C(O)=O)c2C(=O)N1,-4.198135082975
1673,4-(2-{3-[2-(4-hydroxyphenyl)propan-2-yl]phenyl}propan-2-yl)phenol,CC(Cc1cccc(CC(C)c2ccc(O)cc2)c1)c3ccc(O)cc3,-6.2386356404
1674,4-(2-{4-[2-(3-cyanophenyl)ethenyl]phenyl}ethenyl)benzonitrile,N#Cc1ccc(C=Cc2ccc(cc2)C=Cc3cccc(c3)C#N)cc1,-8.1237288456
1675,"4-(3,4,5,6-tetramethyloctan-2-yl)phenol",CCC(C)C(C)C(C)CCc1ccc(O)cc1,-5.1824053879
1676,"4-(3,4,5-trimethylheptyl)phenol",CCC(C)C(C)C(C)CCc1ccc(O)cc1,-5.0688961131
1677,4-(3-Chloropropyl)morpholine,ClCCCN1CCOCC1,0.786089298
1678,"4-(3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid",CC1=NN(C(=O)C1)c2ccc(cc2)[S](O)(=O)=O,-1.6926402974
1679,"4-(4,6-dimethylheptan-2-yl)phenol; 4-(5,6-dimethylheptan-2-yl)phenol; 4-(5,6-dimethylheptyl)phenol; 4-(7-methyloctyl)phenol",CC(C)CCCCCCc1ccc(O)cc1,-4.5872500246
1680,4-(4-butylcyclohexyl)cyclohexan-1-one,CCCCC1CCC(CC1)C2CCC(=O)CC2,-6.3736456351
1681,4-(4-hydroxybenzenesulfonyl)phenol,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,-2.3570247849
1682,4-(4-hydroxyphenyl)butan-2-one,CC(=O)CCc1ccc(O)cc1,-1.5520409413
1683,4-(4-hydroxyphenyl)phenol,Oc1ccc(cc1)c2ccc(O)cc2,-3.7423730992
1684,4-(4-{2-[4-(4-aminophenoxy)phenyl]propan-2-yl}phenoxy)aniline,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c3ccc(Oc4ccc(N)cc4)cc3,-7.1917272196
1685,4-(butoxymethyl)-2-methoxyphenol,CCCCOCc1ccc(O)c(OC)c1,-2.0824136430999998
1686,4-(decanoyloxy)benzoic acid,CCCCCCCCCC(=O)Oc1ccc(cc1)C(O)=O,-5.4245475497
1687,4-(dimethylamino)benzaldehyde,CN(C)c1ccc(C=O)cc1,-2.2827688499
1688,"4-(hydroxymethyl)-1,3-dioxolan-2-one",OCC1COC(=O)O1,0.9277942328
1689,4-(methoxycarbonyl)-3-nitrobenzoic acid,COC(=O)c1ccc(cc1[N+]([O-])=O)C(O)=O,-2.6570018481
1690,"4-(oxiran-2-ylmethoxy)-N,N-bis(oxiran-2-ylmethyl)aniline",C1OC1COc2ccc(cc2)N(CC3CO3)CC4CO4,-1.9192347247
1691,4-(propan-2-yl)aniline,CC(C)c1ccc(N)cc1,-1.7858311962
1692,4-(propan-2-yl)benzaldehyde,CC(C)c1ccc(C=O)cc1,-2.7852565821
1693,4-(propan-2-yl)benzene-1-sulfonic acid,CC(C)c1ccc(cc1)[S](O)(=O)=O,0.6127511139
1694,4-(propan-2-yl)cyclohexan-1-ol,CC(C)C1CCC(O)CC1,-2.0680942751
1695,4-(propan-2-yl)cyclohexyl propanoate,CCC(=O)OC1CCC(CC1)C(C)C,-4.1734842136
1696,4-(trifluoromethyl)aniline,Nc1ccc(cc1)C(F)(F)F,-2.8473301434
1697,4-(vinyloxy)butan-1-ol,OCCCCOC=C,-0.18999534
1698,"4-({3,5-bis[(2,6-di-tert-butyl-4-hydroxyphenyl)methyl]-2,4,6-trimethylphenyl}methyl)-3,5-di-tert-butylphenol",Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(C)c1Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C,-6.9354479067
1699,"4-({4-[bis(oxiran-2-ylmethyl)amino]phenyl}methyl)-N,N-bis(oxiran-2-ylmethyl)aniline",C1OC1CN(CC2CO2)c3ccc(Cc4ccc(cc4)N(CC5CO5)CC6CO6)cc3,-4.6620645831
1700,"4-({5-[(4-carbamoylphenyl)carbamoyl]-2-methoxyphenyl}diazenyl)-N-(5-chloro-2,4-dimethoxyphenyl)-3-hydroxy-2-naphthamide",COc1cc(OC)c(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4OC)C(=O)Nc5ccc(cc5)C(N)=O)\C2=O)cc1Cl,-7.8662401992
1701,4-Tricyclodecylidene butanal,O=CCC\C=C1/CC2CC1C3CCCC23,-4.0901879127
1702,"4-[(1,5-dihydro-3-methyl-5-oxo-1-phenyl-4H-pyrazol-4-ylidene)methyl]-2,4-dihydro-5-methyl-2-phenyl-3H-pyrazol-3-one",CC1=NN(c2ccccc2)C(=O)C1/C=C/3C(=NN(c4ccccc4)C3=O)C,-7.8822713548
1703,"4-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]-N-(3-ethoxypropyl)benzene-1-sulfonamide",CCOCCCN[S](=O)(=O)c1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)cc1,-4.7874700957
1704,"4-[(2,4-dichloro-5-methoxyphenyl)amino]-6-methoxy-7-[3-(4-methylpiperazin-1-yl)propoxy]quinoline-3-carbonitrile",COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,-5.06353971875
1705,4-[(2-chloroethyl)(ethyl)amino]benzaldehyde,CCN(CCCl)c1ccc(C=O)cc1,-3.0334483747
1706,4-[(2-methylprop-2-enoyl)oxy]butyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,-2.969024542
1707,4-[(3-hydroxypropyl)amino]-3-nitrophenol,OCCCNc1ccc(O)cc1[N+]([O-])=O,-2.1357538491000003
1708,"4-[(3S)-1,3-bis(5-cyclohexyl-4-hydroxy-2-methylphenyl)butyl]-2-cyclohexyl-5-methylphenol",C[C@@H](C[C@H](c1cc(C2CCCCC2)c(O)cc1C)c3cc(C4CCCCC4)c(O)cc3C)c5cc(C6CCCCC6)c(O)cc5C,-7.3965020268
1709,"4-[(3S)-3-ethenyl-3,7-dimethylocta-1,6-dienyl]phenol",CC(C)=CCC[C@@](C)(C=C)\C=C\c1ccc(O)cc1,-6.3370173812
1710,"4-[(4-amino-2-chloro-3,5-diethylphenyl)methyl]-3-chloro-2,6-diethylaniline",CCc1cc(Cc2cc(CC)c(N)c(CC)c2Cl)c(Cl)c(CC)c1N,-7.2780387128
1711,"4-[(4-amino-3,5-diethylphenyl)methyl]-2,6-diethylaniline",CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,-5.8485879471
1712,4-[(4-amino-3-chlorophenyl)methyl]-2-chloroaniline,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.2868907228
1713,4-[(4-amino-3-methylcyclohexyl)methyl]-2-methylcyclohexan-1-amine,CC1CC(CCC1N)CC2CCC(N)C(C)C2,-1.8901546789333334
1714,4-[(4-amino-3-methylphenyl)methyl]-2-methylaniline,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,-4.1506087086
1715,4-[(4-aminophenyl)methyl]aniline,Nc1ccc(Cc2ccc(N)cc2)cc1,-2.2958143582666666
1716,4-[(4-chloro-2-nitrophenyl)diazenyl]-3-hydroxy-N-(2-methylphenyl)-2-naphthamide,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(Cl)cc4[N+]([O-])=O)/C2=O,-7.5632144901
1717,"4-[(4-ethoxyphenyl)amino]-N,N-dimethyl-3-nitrobenzene-1-sulfonamide",CCOc1ccc(Nc2ccc(cc2[N+]([O-])=O)[S](=O)(=O)N(C)C)cc1,-4.2617516212
1718,"4-[(4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-1-yl)amino]phenyl methanesulfonate",C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,-6.2142279845
1719,4-[(4-hydroxyphenyl)(pyridin-2-yl)methyl]phenol,Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccn3,-4.5239077972
1720,"4-[(E)-2-(1-butyl-5-cyano-2-hydroxy-4-methyl-6-oxo-1,6-dihydropyridin-3-yl)diazen-1-yl]-N-(2-ethylhexyl)benzene-1-sulfonamide",CCCCC(CC)CN[S](=O)(=O)c1ccc(cc1)N=NC2=C(O)N(CCCC)C(=O)C(=C2C)C#N,-8.7973134268
1721,"4-[(E)-2-(2,3-dichlorophenyl)diazen-1-yl]-N-(5-{4-[(E)-2-(2,3-dichlorophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-amido}naphthalen-1-yl)-3-hydroxynaphthalene-2-carboxamide",Clc1cccc(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cccc5c(NC(=O)C6=Cc7ccccc7C(=N/Nc8cccc(Cl)c8Cl)\C6=O)cccc45)c1Cl,-9.227651248
1722,"4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxy-N-(2-methoxyphenyl)naphthalene-2-carboxamide",COc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)ccc4Cl)\C2=O,-8.4645677849
1723,"4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxy-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)naphthalene-2-carboxamide",Clc1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)c1,-7.4618003218
1724,"4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxy-N-phenylnaphthalene-2-carboxamide",Clc1ccc(Cl)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)c1,-7.9073894624
1725,"4-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-(3-methyl-5-oxo-1-phenyl-4,5-dihydro-1H-pyrazol-4-yl)diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-methyl-1-phenyl-4,5-dihydro-1H-pyrazol-5-one",CC\1=NN(C(=O)C1=N/Nc2ccc(cc2Cl)c3ccc(N\N=C4/C(=NN(C4=O)c5ccccc5)C)c(Cl)c3)c6ccccc6,-8.1416267302
1726,"4-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-[3-methyl-1-(4-methylphenyl)-5-oxo-4,5-dihydro-1H-pyrazol-4-yl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-methyl-1-(4-methylphenyl)-4,5-dihydro-1H-pyrazol-5-one",Cc1ccc(cc1)N2N=C(C)C(N=Nc3ccc(cc3Cl)c4ccc(N=NC5C(=NN(c6ccc(C)cc6)C5=O)C)c(Cl)c4)C2=O,-8.2698850372
1727,4-[(E)-2-(3-carboxy-1-cyano-1-methylpropyl)diazen-1-yl]-4-cyano-4-methylbutanoic acid,C[C@@](CCC([O-])=O)(N=N[C@](C)(CCC([O-])=O)C#N)C#N,-1.4759803181
1728,4-[(E)-2-(4-carbamoylphenyl)diazen-1-yl]-3-hydroxy-N-(2-methoxyphenyl)naphthalene-2-carboxamide,COc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)/C2=O,-8.1667842337
1729,4-[(E)-2-(4-carbamoylphenyl)diazen-1-yl]-N-(2-ethoxyphenyl)-3-hydroxynaphthalene-2-carboxamide,CCOc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)\C2=O,-7.5819735484
1730,"4-[(E)-2-(5-cyano-2-hydroxy-1,4-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)diazen-1-yl]-N-(2-ethylhexyl)benzamide",CCCCC(CC)CNC(=O)c1ccc(N\N=C2\C(=C(C#N)C(=O)N(C)C2=O)C)cc1,-7.0248108563
1731,"4-[(E)-2-[2-chloro-5-(trifluoromethyl)phenyl]diazen-1-yl]-N-(2,5-dichloro-4-{4-[(E)-2-[2-chloro-5-(trifluoromethyl)phenyl]diazen-1-yl]-3-hydroxynaphthalene-2-amido}phenyl)-3-hydroxynaphthalene-2-carboxamide",FC(F)(F)c1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(ccc7Cl)C(F)(F)F)\C5=O)cc4Cl)c1,-7.6922433716
1732,4-[(E)-2-phenyldiazen-1-yl]aniline,Nc1ccc(cc1)N=Nc2ccccc2,-3.7597030757
1733,"4-[(E)-2-phenyldiazen-1-yl]benzene-1,3-diamine",Nc1ccc(N=Nc2ccccc2)c(N)c1,-2.9976655605
1734,"4-[(E)-2-{3-[(E)-2-(2,4-diaminophenyl)diazen-1-yl]phenyl}diazen-1-yl]benzene-1,3-diamine",Nc1ccc(N=Nc2cccc(c2)N=Nc3ccc(N)cc3N)c(N)c1,-4.197152695
1735,4-[(morpholin-4-ylcarbonothioyl)sulfanyl]morpholine,S=C(SN1CCOCC1)N2CCOCC2,-3.2913006621
1736,"4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]phenol",Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F,-3.1795029693
1737,"4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol",CC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccc(O)cc3,-4.086559757
1738,4-[2-(4-aminophenyl)ethyl]aniline,Nc1ccc(CCc2ccc(N)cc2)cc1,-3.6457005741
1739,"4-[2-(4-hydroxy-3,5-dimethylphenyl)propan-2-yl]-2,6-dimethylphenol",Cc1cc(cc(C)c1O)C(C)(C)c2cc(C)c(O)c(C)c2,-4.9528688028
1740,4-[2-(4-hydroxycyclohexyl)propan-2-yl]cyclohexan-1-ol,CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,-3.0976097488
1741,4-[2-(4-hydroxyphenyl)propan-2-yl]phenol,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2.8754060069
1742,4-[4-(hydrazinesulfonyl)phenoxy]benzene-1-sulfonohydrazide,NN[S](=O)(=O)c1ccc(Oc2ccc(cc2)[S](=O)(=O)NN)cc1,-3.7584891954
1743,4-[4-(propan-2-yloxy)benzenesulfonyl]phenol,CC(C)Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,-4.1714457851
1744,4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methylpyridine-2-carboxamide,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-6.6672950838
1745,4-[9-(4-amino-3-chlorophenyl)-9H-fluoren-9-yl]-2-chloroaniline,Nc1ccc(cc1Cl)C2(c3ccc(N)c(Cl)c3)c4ccccc4c5ccccc25,-6.9044856274
1746,4-[[2-methoxy-4-[(4-nitrophenyl)azo]phenyl]azo]phenol,COc1cc(ccc1NN=C2C=CC(=O)C=C2)N=Nc3ccc(cc3)[N+]([O-])=O,-6.9639720065
1747,4-acetamidobenzene-1-sulfonyl chloride,CC(=O)Nc1ccc(cc1)[S](Cl)(=O)=O,-2.3330414647
1748,4-acetylmorpholine,CC(=O)N1CCOCC1,0.8888753261
1749,"4-allyl-1,2-dimethoxybenzene",COc1ccc(CC=C)cc1OC,-2.5520132395
1750,"4-allyl-1,2-dimethoxybenzene",COc1ccc(\C=C\C)cc1OC,-2.7782267945
1751,"4-amino-2,5-dimethoxy-N-methylbenzenesulfonamide",CN[S](=O)(=O)c1cc(OC)c(N)cc1OC,-3.6510805625
1752,"4-amino-2,5-dimethoxy-N-phenylbenzenesulfonamide",COc1cc(c(OC)cc1N)[S](=O)(=O)Nc2ccccc2,-4.0576928644
1753,"4-amino-3,6-dichloropyridine-2-carboxylic acid",Nc1cc(Cl)nc(C(O)=O)c1Cl,-0.0008086595333333333
1754,4-amino-3-methylphenol,Cc1cc(O)ccc1N,-1.8668730329
1755,4-amino-3-nitrophenol,Nc1ccc(O)cc1[N+]([O-])=O,-1.8337646505
1756,"4-amino-5-fluoro-1,2-dihydropyrimidin-2-one",NC1=C(F)C=NC(=O)N1,-1.0502082173
1757,"4-amino-5-methoxy-N,2-dimethylbenzenesulfonamide",CN[S](=O)(=O)c1cc(OC)c(N)cc1C,-2.5769433589
1758,4-amino-N-(2-ethylhexyl)benzene-1-sulfonamide,CCCCC(CC)CN[S](=O)(=O)c1ccc(N)cc1,-5.4539677668
1759,4-amino-N-(4-carbamoylphenyl)benzamide,NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1,-4.9156499936
1760,"4-amino-N-tert-butyl-5-oxo-3-(propan-2-yl)-4,5-dihydro-1H-1,2,4-triazole-1-carboxamide",CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N,-1.7188962277857143
1761,4-aminobenzamide,NC(=O)c1ccc(N)cc1,-1.2255453859
1762,"4-aminobenzene-1,3-disulfonic acid",Nc1ccc(cc1[S](O)(=O)=O)[S](O)(=O)=O,-1.7700930025
1763,4-aminobenzenesulfonic acid,Nc1ccc(cc1)[S](O)(=O)=O,-1.1412730253
1764,4-aminobenzonitrile,Nc1ccc(cc1)C#N,-1.1534413181
1765,"4-benzoylbenzene-1,2,3-triol",Oc1ccc(c(O)c1O)C(=O)c2ccccc2,-3.3451078238
1766,"4-bromo-1,2-dichlorobenzene",Clc1ccc(Br)cc1Cl,-1.0114935501
1767,"4-bromo-2,2-diphenylbutanoic acid",OC(=O)C(CCBr)(c1ccccc1)c2ccccc2,-4.0694912575
1768,4-bromophenyl acetate,CC(=O)Oc1ccc(Br)cc1,-2.4166041571
1769,4-chloro-1-(4-fluorophenyl)butan-1-one,Fc1ccc(cc1)C(=O)CCCCl,-2.7226339225
1770,4-chloro-1-nitro-2-(trifluoromethyl)benzene,[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,-3.1279393261
1771,"4-chloro-2,5-dimethoxyaniline",COc1cc(Cl)c(OC)cc1N,-3.0061212915
